,DATE,STATION,NAME,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET
4055,2017-04-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,58.0,24.0,100.0,110.0,21.0,29.1,70.0
4056,2017-04-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,70.0,30.0,140.0,130.0,28.0,34.0,74.0
4057,2017-04-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,74.0,40.0,110.0,120.0,19.9,23.0,79.0
4058,2017-04-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.99,0.0,0.0,0.0,79.0,37.0,140.0,140.0,30.0,38.0,79.0
4059,2017-04-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,79.0,39.0,40.0,350.0,21.9,28.0,68.0
4060,2017-04-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,68.0,37.0,100.0,120.0,21.0,25.9,72.0
4061,2017-04-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,72.0,31.0,170.0,170.0,25.9,31.1,77.0
4062,2017-04-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,77.0,40.0,200.0,180.0,17.0,21.0,78.0
4063,2017-04-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.2,0.0,0.0,0.0,78.0,40.0,140.0,130.0,28.0,36.9,73.0
4064,2017-04-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.65,0.0,0.0,0.0,73.0,46.0,60.0,300.0,33.1,40.9,64.0
4065,2017-04-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.32,0.11,0.0,0.0,64.0,32.0,170.0,140.0,28.0,36.0,48.0
4066,2017-04-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.99,0.05,0.0,0.0,48.0,37.0,350.0,340.0,35.1,42.1,57.0
4067,2017-04-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.1,0.0,0.0,57.0,35.0,190.0,190.0,21.9,32.0,76.0
4068,2017-04-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.0,0.0,0.0,76.0,40.0,190.0,190.0,23.9,30.0,67.0
4069,2017-04-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,67.0,42.0,130.0,120.0,25.1,35.1,58.0
4070,2017-04-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.06,0.0,0.0,58.0,31.0,300.0,310.0,35.1,40.9,61.0
4071,2017-04-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,61.0,26.0,310.0,300.0,25.9,31.1,54.0
4072,2017-04-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.01,0.0,0.0,54.0,32.0,300.0,310.0,23.9,29.1,54.0
4073,2017-04-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.21,0.12,0.0,0.0,54.0,29.0,340.0,340.0,33.1,40.9,31.0
4074,2017-04-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",16.11,0.22,2.4,1.2,31.0,29.0,360.0,360.0,25.1,30.0,60.0
4075,2017-04-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",18.79,0.0,0.0,0.0,60.0,28.0,360.0,330.0,31.1,46.1,64.0
4076,2017-05-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,64.0,38.0,40.0,30.0,25.1,30.0,63.0
4077,2017-05-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.1,0.0,0.0,63.0,37.0,10.0,20.0,31.1,38.9,56.0
4078,2017-05-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.1,0.0,0.0,56.0,34.0,20.0,20.0,23.9,31.1,71.0
4079,2017-05-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,71.0,32.0,20.0,350.0,16.1,21.0,79.0
4080,2017-05-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,79.0,42.0,190.0,190.0,17.0,19.9,86.0
4081,2017-05-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.0,0.0,0.0,86.0,48.0,210.0,240.0,30.0,42.1,80.0
4082,2017-05-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,80.0,50.0,230.0,230.0,42.9,53.0,74.0
4083,2017-05-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.46,0.0,0.0,74.0,49.0,350.0,10.0,25.9,33.1,68.0
4084,2017-05-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.01,0.0,0.0,68.0,51.0,150.0,160.0,21.0,25.9,54.0
4085,2017-05-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.22,0.0,0.0,54.0,47.0,20.0,280.0,23.0,27.1,63.0
4086,2017-05-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,63.0,44.0,60.0,10.0,16.1,17.0,78.0
4087,2017-05-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,78.0,42.0,170.0,170.0,31.1,38.9,85.0
4088,2017-05-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,85.0,48.0,170.0,170.0,23.0,29.1,76.0
4089,2017-05-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,76.0,44.0,40.0,110.0,23.9,29.1,84.0
4090,2017-05-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,84.0,50.0,160.0,160.0,32.0,38.9,72.0
4091,2017-05-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.1,0.0,0.0,72.0,43.0,340.0,340.0,32.0,38.9,73.0
4092,2017-05-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.51,0.0,0.0,73.0,40.0,40.0,30.0,32.0,38.9,42.0
4093,2017-05-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.54,1.13,0.0,0.0,42.0,33.0,320.0,320.0,25.9,32.0,39.0
4094,2017-05-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.32,0.09,0.0,0.0,39.0,33.0,340.0,350.0,21.9,25.9,62.0
4095,2017-05-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,62.0,34.0,320.0,290.0,16.1,23.0,67.0
4096,2017-05-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.27,0.0,0.0,67.0,35.0,340.0,330.0,29.1,35.1,67.0
4097,2017-05-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.14,0.0,0.0,67.0,43.0,10.0,10.0,40.0,49.0,63.0
4098,2017-05-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,63.0,41.0,10.0,360.0,25.1,34.0,84.0
4099,2017-05-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,84.0,36.0,270.0,270.0,23.9,29.1,79.0
4100,2017-05-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.14,0.0,0.0,79.0,47.0,340.0,310.0,35.1,42.9,74.0
4101,2017-05-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.05,0.0,0.0,74.0,45.0,350.0,340.0,33.1,42.1,58.0
4102,2017-05-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.2,0.0,0.0,58.0,45.0,10.0,20.0,19.9,25.1,71.0
4103,2017-05-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.07,0.0,0.0,71.0,41.0,30.0,30.0,19.9,23.9,69.0
4104,2017-05-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.02,0.0,0.0,69.0,47.0,10.0,20.0,17.0,23.0,75.0
4105,2017-05-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.05,0.0,0.0,75.0,45.0,280.0,290.0,28.0,35.1,82.0
4106,2017-05-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,82.0,46.0,200.0,210.0,23.0,32.0,80.0
4107,2017-06-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,80.0,49.0,270.0,210.0,21.9,28.0,79.0
4108,2017-06-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.01,0.0,0.0,79.0,51.0,290.0,300.0,29.1,38.0,77.0
4109,2017-06-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,77.0,47.0,40.0,60.0,17.0,23.0,81.0
4110,2017-06-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,81.0,47.0,60.0,70.0,16.1,19.9,86.0
4111,2017-06-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,86.0,51.0,310.0,310.0,30.0,34.0,78.0
4112,2017-06-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,78.0,50.0,160.0,40.0,16.1,19.9,85.0
4113,2017-06-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.01,0.0,0.0,85.0,53.0,180.0,180.0,29.1,36.0,85.0
4114,2017-06-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,85.0,52.0,190.0,80.0,21.0,28.0,92.0
4115,2017-06-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.0,0.0,0.0,92.0,60.0,180.0,180.0,21.9,25.9,94.0
4116,2017-06-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.21,0.0,0.0,0.0,94.0,65.0,100.0,100.0,33.1,42.1,80.0
4117,2017-06-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,80.0,60.0,30.0,30.0,23.9,30.0,93.0
4118,2017-06-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",16.78,0.0,0.0,0.0,93.0,56.0,170.0,170.0,40.0,49.0,82.0
4119,2017-06-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,82.0,42.0,270.0,260.0,29.1,34.0,87.0
4120,2017-06-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,87.0,50.0,260.0,250.0,23.9,29.1,89.0
4121,2017-06-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,89.0,52.0,60.0,60.0,19.9,23.0,95.0
4122,2017-06-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,95.0,53.0,280.0,280.0,31.1,40.0,86.0
4123,2017-06-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,86.0,60.0,30.0,30.0,31.1,36.9,86.0
4124,2017-06-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,86.0,58.0,30.0,350.0,19.9,23.9,86.0
4125,2017-06-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,86.0,55.0,70.0,110.0,17.0,21.9,99.0
4126,2017-06-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,99.0,61.0,20.0,20.0,21.9,28.0,98.0
4127,2017-06-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,98.0,61.0,320.0,320.0,31.1,40.0,93.0
4128,2017-06-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,93.0,61.0,320.0,320.0,29.1,36.9,63.0
4129,2017-06-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.1,0.0,0.0,63.0,48.0,30.0,30.0,30.0,38.9,79.0
4130,2017-06-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,79.0,45.0,80.0,80.0,23.0,25.9,74.0
4131,2017-06-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,74.0,49.0,80.0,80.0,18.1,21.9,89.0
4132,2017-06-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,89.0,54.0,60.0,70.0,21.0,25.1,97.0
4133,2017-06-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,97.0,59.0,270.0,270.0,44.1,67.1,90.0
4134,2017-06-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,90.0,52.0,130.0,110.0,23.9,33.1,87.0
4135,2017-06-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.13,0.0,0.0,87.0,54.0,70.0,70.0,31.1,36.9,74.0
4136,2017-06-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.08,0.0,0.0,74.0,52.0,180.0,190.0,15.0,18.1,89.0
4137,2017-07-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,89.0,51.0,50.0,200.0,16.1,19.0,94.0
4138,2017-07-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,94.0,58.0,290.0,300.0,32.0,40.9,92.0
4139,2017-07-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,92.0,53.0,30.0,360.0,33.1,40.9,95.0
4140,2017-07-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,95.0,61.0,320.0,310.0,35.1,46.1,98.0
4141,2017-07-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,98.0,62.0,170.0,160.0,19.9,23.0,100.0
4142,2017-07-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,100.0,67.0,340.0,330.0,38.9,47.0,88.0
4143,2017-07-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,88.0,63.0,320.0,340.0,23.0,27.1,93.0
4144,2017-07-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,93.0,61.0,90.0,100.0,25.1,31.1,97.0
4145,2017-07-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,97.0,63.0,320.0,320.0,23.9,29.1,96.0
4146,2017-07-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,96.0,61.0,230.0,240.0,30.0,38.0,96.0
4147,2017-07-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,96.0,65.0,210.0,210.0,30.0,36.9,82.0
4148,2017-07-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.01,0.0,0.0,82.0,63.0,350.0,360.0,21.0,25.9,87.0
4149,2017-07-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,87.0,57.0,200.0,190.0,21.0,25.9,91.0
4150,2017-07-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,91.0,56.0,200.0,200.0,21.0,23.9,78.0
4151,2017-07-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.1,0.0,0.0,78.0,60.0,120.0,120.0,45.0,53.0,87.0
4152,2017-07-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,87.0,54.0,60.0,100.0,15.0,21.0,97.0
4153,2017-07-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,97.0,59.0,270.0,270.0,21.9,25.1,95.0
4154,2017-07-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,95.0,65.0,220.0,110.0,28.0,35.1,100.0
4155,2017-07-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,100.0,66.0,220.0,220.0,35.1,40.0,95.0
4156,2017-07-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.01,0.0,0.0,95.0,65.0,200.0,200.0,23.0,27.1,96.0
4157,2017-07-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.15,0.0,0.0,96.0,62.0,300.0,300.0,38.9,48.1,91.0
4158,2017-07-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,91.0,61.0,160.0,150.0,18.1,21.9,91.0
4159,2017-07-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,91.0,63.0,180.0,170.0,23.9,30.0,99.0
4160,2017-07-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,99.0,67.0,190.0,190.0,21.9,27.1,95.0
4161,2017-07-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.07,0.0,0.0,95.0,68.0,210.0,220.0,29.1,36.0,83.0
4162,2017-07-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.13,0.0,0.0,83.0,64.0,350.0,340.0,19.9,23.9,88.0
4163,2017-07-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,88.0,60.0,150.0,200.0,23.0,29.1,93.0
4164,2017-07-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,93.0,64.0,210.0,210.0,33.1,38.9,80.0
4165,2017-07-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,80.0,64.0,30.0,30.0,19.9,23.9,84.0
4166,2017-07-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,84.0,59.0,30.0,250.0,21.9,25.9,87.0
4167,2017-07-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,87.0,58.0,80.0,70.0,23.9,31.1,88.0
4168,2017-08-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,88.0,59.0,160.0,110.0,17.0,25.1,90.0
4169,2017-08-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,90.0,62.0,10.0,10.0,28.0,35.1,67.0
4170,2017-08-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.18,0.0,0.0,67.0,52.0,310.0,310.0,30.0,35.1,92.0
4171,2017-08-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.01,0.0,0.0,92.0,51.0,320.0,320.0,49.0,62.0,86.0
4172,2017-08-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.62,0.0,0.0,86.0,57.0,340.0,330.0,32.0,40.0,76.0
4173,2017-08-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,76.0,53.0,30.0,20.0,15.0,19.9,68.0
4174,2017-08-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.9,0.0,0.0,68.0,56.0,50.0,50.0,18.1,21.9,77.0
4175,2017-08-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,77.0,57.0,270.0,280.0,23.9,32.0,80.0
4176,2017-08-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,80.0,57.0,350.0,330.0,23.0,27.1,78.0
4177,2017-08-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,78.0,53.0,40.0,10.0,35.1,42.9,82.0
4178,2017-08-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,82.0,53.0,210.0,200.0,23.0,25.9,87.0
4179,2017-08-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,87.0,57.0,320.0,300.0,31.1,36.9,87.0
4180,2017-08-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,87.0,56.0,230.0,220.0,31.1,38.0,90.0
4181,2017-08-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.01,0.0,0.0,90.0,57.0,190.0,200.0,25.1,28.0,85.0
4182,2017-08-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.14,0.0,0.0,85.0,56.0,360.0,340.0,36.9,51.0,76.0
4183,2017-08-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,76.0,57.0,10.0,10.0,18.1,25.9,87.0
4184,2017-08-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,87.0,55.0,320.0,330.0,17.0,21.9,89.0
4185,2017-08-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,89.0,56.0,200.0,190.0,15.0,19.0,95.0
4186,2017-08-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,95.0,61.0,110.0,70.0,33.1,48.1,89.0
4187,2017-08-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,89.0,60.0,40.0,70.0,18.1,23.0,87.0
4188,2017-08-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,87.0,61.0,360.0,10.0,21.0,30.0,88.0
4189,2017-08-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,88.0,56.0,150.0,160.0,25.1,31.1,91.0
4190,2017-08-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,91.0,59.0,320.0,330.0,28.0,33.1,88.0
4191,2017-08-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,88.0,56.0,270.0,300.0,28.0,34.0,90.0
4192,2017-08-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,90.0,58.0,200.0,210.0,19.9,25.9,93.0
4193,2017-08-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,93.0,59.0,360.0,20.0,17.0,23.0,86.0
4194,2017-08-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,86.0,62.0,270.0,70.0,15.0,19.9,90.0
4195,2017-08-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,90.0,59.0,190.0,190.0,23.0,28.0,93.0
4196,2017-08-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,93.0,63.0,200.0,200.0,21.9,27.1,92.0
4197,2017-08-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,92.0,56.0,180.0,180.0,28.0,34.0,89.0
4198,2017-08-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,89.0,61.0,170.0,170.0,23.9,31.1,87.0
4199,2017-09-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,87.0,59.0,10.0,10.0,23.9,33.1,90.0
4200,2017-09-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,90.0,58.0,170.0,180.0,17.0,19.9,97.0
4201,2017-09-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,97.0,61.0,10.0,320.0,19.9,25.1,94.0
4202,2017-09-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,94.0,56.0,30.0,40.0,32.0,36.9,71.0
4203,2017-09-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,71.0,49.0,50.0,50.0,21.9,25.1,81.0
4204,2017-09-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,81.0,50.0,200.0,190.0,16.1,21.9,86.0
4205,2017-09-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,86.0,55.0,230.0,20.0,13.0,16.1,85.0
4206,2017-09-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,85.0,55.0,310.0,320.0,18.1,21.9,92.0
4207,2017-09-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,92.0,58.0,20.0,70.0,15.0,21.0,90.0
4208,2017-09-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,90.0,62.0,320.0,340.0,25.9,30.0,88.0
4209,2017-09-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,88.0,58.0,190.0,200.0,23.9,27.1,92.0
4210,2017-09-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,92.0,59.0,10.0,20.0,17.0,21.9,91.0
4211,2017-09-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,91.0,61.0,250.0,240.0,31.1,38.9,90.0
4212,2017-09-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,90.0,60.0,180.0,190.0,33.1,40.0,84.0
4213,2017-09-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,84.0,50.0,20.0,30.0,33.1,40.9,70.0
4214,2017-09-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,70.0,46.0,130.0,90.0,17.0,21.9,74.0
4215,2017-09-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.02,0.0,0.0,74.0,46.0,250.0,240.0,28.0,40.0,82.0
4216,2017-09-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,82.0,49.0,200.0,200.0,25.1,33.1,89.0
4217,2017-09-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.09,0.0,0.0,0.0,89.0,42.0,20.0,30.0,40.0,48.1,80.0
