"STATION","NAME","DATE","DASF","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-11",,,"0.00","0.0","0.0",,"65","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-12",,,"0.00","0.0","0.0",,"60","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-13",,,"0.00","0.0","0.0",,"60","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-14",,,"1.05","5.5","6.0",,"52","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-15",,,"0.70","4.0","8.0",,"32","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-16",,,"0.00","0.0","3.0",,"45","25",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-17",,,"0.00","0.0","1.0",,"46","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-18",,,"0.00","0.0","0.0",,"45","27",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-19",,,"0.00","0.0","0.0",,"57","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-20",,,"0.00","0.0","0.0",,"62","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-21",,,"0.00","0.0","0.0",,"61","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-22",,,"0.00","0.0","0.0",,"66","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-23",,,"0.00","0.0","0.0",,"63","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-24",,,"0.00","0.0","0.0",,"66","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-25",,,"0.32","5.0","5.0",,"56","16",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-26",,,"0.00","0.0","2.0",,"27","16",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-27",,,"0.00","0.0","0.0",,"44","20",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-28",,,"0.00","0.0","0.0",,"52","32",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-29",,,"0.00","0.0","0.0",,"65","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-30",,,"0.00","0.0","0.0",,"50","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-03-31",,,"0.00","0.0","0.0",,"60","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-01",,,"0.00","0.0","0.0",,"57","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-02",,,"0.12","0.0","0.0",,"49","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-03",,,"0.00","0.0","0.0",,"57","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-04",,,"0.00","0.0","0.0",,"68","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-05",,,"0.00","0.0","0.0",,"74","43",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-06",,,"0.00","0.0","0.0",,"74","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-07",,,"0.00","0.0","0.0",,"49","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-08",,,"0.00","0.0","0.0",,"56","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-09",,,"0.00","0.0","0.0",,"55","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-10",,,"0.00","0.0","0.0",,"60","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-11",,,"0.00","0.0","0.0",,"57","35",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-12",,,"0.00","0.0","0.0",,"60","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-13",,,"0.00","0.0","0.0",,"74","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-14",,,"0.00","0.0","0.0",,"75","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-15",,,"0.00","0.0","0.0",,"79","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-16",,,"0.00","0.0","0.0",,"74","41",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-17",,,"0.00","0.0","0.0",,"64","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-18",,,"0.00","0.0","0.0",,"71","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-19",,,"0.04","0.0","0.0",,"35","30",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-20",,,"0.43","5.0","5.0",,"38","28",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-21",,,"0.33","0.0","2.0",,"33","29",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-22",,,"0.00","0.0","0.0",,"63","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-23",,,"0.00","0.0","0.0",,"73","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-24",,,"0.00","0.0","0.0",,"61","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-25",,,"0.00","0.0","0.0",,"77","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-26",,,"0.12","0.0","0.0",,"73","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-27",,,"0.96","0.0","0.0",,"66","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-28",,,"0.76","0.0","0.0",,"40","31",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-29",,,"0.00","0.0","0.0",,"61","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-04-30",,,"0.00","0.0","0.0",,"67","41",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-01",,,"0.00","0.0","0.0",,"70","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-02",,,"0.01","0.0","0.0",,"70","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-03",,,"0.00","0.0","0.0",,"59","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-04",,,"0.00","0.0","0.0",,"73","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-05",,,"0.00","0.0","0.0",,"64","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-06",,,"0.00","0.0","0.0",,"74","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-07",,,"0.00","0.0","0.0",,"56","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-08",,,"0.00","0.0","0.0",,"57","34",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-09",,,"0.00","0.0","0.0",,"58","41",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-10",,,"0.00","0.0","0.0",,"54","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-11",,,"0.00","0.0","0.0",,"56","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-12",,,"0.10","0.0","0.0",,"64","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-13",,,"0.29","0.0","0.0",,"61","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-14",,,"0.00","0.0","0.0",,"73","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-15",,,"0.01","0.0","0.0",,"75","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-16",,,"0.02","0.0","0.0",,"66","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-17",,,"0.00","0.0","0.0",,"73","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-18",,,"0.00","0.0","0.0",,"83","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-19",,,"0.00","0.0","0.0",,"73","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-20",,,"0.00","0.0","0.0",,"81","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-21",,,"0.03","0.0","0.0",,"70","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-22",,,"0.13","0.0","0.0",,"61","36",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-23",,,"0.00","0.0","0.0",,"71","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-24",,,"0.00","0.0","0.0",,"83","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-25",,,"0.00","0.0","0.0",,"72","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-26",,,"0.00","0.0","0.0",,"71","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-27",,,"0.00","0.0","0.0",,"72","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-28",,,"0.00","0.0","0.0",,"77","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-29",,,"0.00","0.0","0.0",,"79","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-30",,,"0.00","0.0","0.0",,"83","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-05-31",,,"0.58","0.0","0.0",,"79","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-01",,,"0.00","0.0","0.0",,"71","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-02",,,"0.00","0.0","0.0",,"84","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-03",,,"0.00","0.0","0.0",,"87","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-04",,,"0.00","0.0","0.0",,"86","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-05",,,"0.00","0.0","0.0",,"81","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-06",,,"0.00","0.0","0.0",,"90","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-07",,,"0.00","0.0","0.0",,"88","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-08",,,"0.00","0.0","0.0",,"93","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-09",,,"0.02","0.0","0.0",,"86","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-10",,,"0.00","0.0","0.0",,"82","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-11",,,"0.00","0.0","0.0",,"84","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-12",,,"0.00","0.0","0.0",,"88","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-13",,,"0.00","0.0","0.0",,"95","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-14",,,"0.00","0.0","0.0",,"98","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-15",,,"0.01","0.0","0.0",,"81","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-16",,,"0.00","0.0","0.0",,"92","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-17",,,"0.00","0.0","0.0",,"88","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-18",,,"0.00","0.0","0.0",,"96","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-19",,,"0.00","0.0","0.0",,"72","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-20",,,"0.00","0.0","0.0",,"75","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-21",,,"0.07","0.0","0.0",,"91","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-22",,,"0.00","0.0","0.0",,"83","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-23",,,"0.00","0.0","0.0",,"91","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-24",,,"0.00","0.0","0.0",,"96","65",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-25",,,"0.00","0.0","0.0",,"95","65",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-26",,,"0.00","0.0","0.0",,"97","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-27",,,"0.00","0.0","0.0",,"94","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-28",,,"0.00","0.0","0.0",,"94","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-29",,,"0.01","0.0","0.0",,"93","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-06-30",,,"0.00","0.0","0.0",,"87","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-01",,,"0.00","0.0","0.0",,"88","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-02",,,"0.01","0.0","0.0",,"89","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-03",,,"0.00","0.0","0.0",,"86","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-04",,,"0.00","0.0","0.0",,"92","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-05",,,"0.00","0.0","0.0",,"82","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-06",,,"0.00","0.0","0.0",,"79","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-07",,,"0.00","0.0","0.0",,"90","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-08",,,"0.00","0.0","0.0",,"77","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-09",,,"0.00","0.0","0.0",,"82","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-10",,,"0.00","0.0","0.0",,"87","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-11",,,"0.00","0.0","0.0",,"91","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-12",,,"0.00","0.0","0.0",,"96","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-13",,,"0.00","0.0","0.0",,"99","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-14",,,"0.00","0.0","0.0",,"98","67",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-15",,,"0.00","0.0","0.0",,"99","68",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-16",,,"0.00","0.0","0.0",,"94","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-17",,,"0.40","0.0","0.0",,"88","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-18",,,"0.00","0.0","0.0",,"87","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-19",,,"0.00","0.0","0.0",,"89","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-20",,,"0.00","0.0","0.0",,"89","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-21",,,"0.46","0.0","0.0",,"84","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-22",,,"0.01","0.0","0.0",,"76","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-23",,,"0.00","0.0","0.0",,"82","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-24",,,"0.00","0.0","0.0",,"88","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-25",,,"0.00","0.0","0.0",,"93","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-26",,,"0.00","0.0","0.0",,"95","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-27",,,"0.00","0.0","0.0",,"89","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-28",,,"0.01","0.0","0.0",,"92","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-29",,,"0.00","0.0","0.0",,"94","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-30",,,"0.00","0.0","0.0",,"97","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-07-31",,,"0.00","0.0","0.0",,"98","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-01",,,"0.00","0.0","0.0",,"95","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-02",,,"0.00","0.0","0.0",,"97","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-03",,,"0.00","0.0","0.0",,"99","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-04",,,"0.00","0.0","0.0",,"94","64",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-05",,,"0.00","0.0","0.0",,"97","65",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-06",,,"0.24","0.0","0.0",,"92","65",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-07",,,"0.00","0.0","0.0",,"93","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-08",,,"0.00","0.0","0.0",,"91","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-09",,,"0.00","0.0","0.0",,"72","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-10",,,"0.00","0.0","0.0",,"66","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-11",,,"0.00","0.0","0.0",,"84","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-12",,,"0.02","0.0","0.0",,"87","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-13",,,"0.00","0.0","0.0",,"90","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-14",,,"0.07","0.0","0.0",,"87","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-15",,,"0.00","0.0","0.0",,"89","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-16",,,"0.01","0.0","0.0",,"87","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-17",,,"0.00","0.0","0.0",,"93","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-18",,,"0.00","0.0","0.0",,"97","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-19",,,"0.00","0.0","0.0",,"94","63",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-20",,,"0.00","0.0","0.0",,"88","62",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-21",,,"0.00","0.0","0.0",,"94","66",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-22",,,"0.00","0.0","0.0",,"94","67",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-23",,,"0.07","0.0","0.0",,"87","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-24",,,"0.01","0.0","0.0",,"87","61",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-25",,,"0.00","0.0","0.0",,"91","65",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-26",,,"0.00","0.0","0.0",,"90","59",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-27",,,"0.02","0.0","0.0",,"88","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-28",,,"0.00","0.0","0.0",,"85","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-29",,,"0.03","0.0","0.0",,"92","58",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-30",,,"0.00","0.0","0.0",,"84","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-08-31",,,"0.00","0.0","0.0",,"87","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-01",,,"0.00","0.0","0.0",,"88","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-02",,,"0.00","0.0","0.0",,"87","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-03",,,"0.00","0.0","0.0",,"91","57",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-04",,,"0.00","0.0","0.0",,"92","60",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-05",,,"0.40","0.0","0.0",,"81","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-06",,,"0.00","0.0","0.0",,"72","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-07",,,"0.00","0.0","0.0",,"82","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-08",,,"0.00","0.0","0.0",,"86","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-09",,,"0.00","0.0","0.0",,"88","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-10",,,"0.00","0.0","0.0",,"90","56",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-11",,,"0.00","0.0","0.0",,"87","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-12",,,"0.00","0.0","0.0",,"82","55",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-13",,,"0.00","0.0","0.0",,"90","49",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-14",,,"0.00","0.0","0.0",,"80","50",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-15",,,"0.00","0.0","0.0",,"88","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-16",,,"0.00","0.0","0.0",,"89","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-17",,,"0.00","0.0","0.0",,"84","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-18",,,"0.00","0.0","0.0",,"82","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-19",,,"0.00","0.0","0.0",,"82","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-20",,,"0.00","0.0","0.0",,"83","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-21",,,"0.00","0.0","0.0",,"87","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-22",,,"0.70","0.0","0.0",,"67","44",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-23",,,"0.00","0.0","0.0",,"62","43",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-24",,,"0.00","0.0","0.0",,"80","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-25",,,"0.00","0.0","0.0",,"76","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-26",,,"0.00","0.0","0.0",,"86","48",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-27",,,"0.00","0.0","0.0",,"90","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-28",,,"0.00","0.0","0.0",,"83","52",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-29",,,"0.00","0.0","0.0",,"88","53",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-09-30",,,"0.00","0.0","0.0",,"91","54",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-01",,,"0.00","0.0","0.0",,"85","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-02",,,"0.00","0.0","0.0",,"71","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-03",,,"0.00","0.0","0.0",,"88","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-04",,,"0.00","0.0","0.0",,"68","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-05",,,"0.00","0.0","0.0",,"86","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-06",,,"0.00","0.0","0.0",,"85","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-07",,,"0.00","0.0","0.0",,"72","42",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-08",,,"0.00","0.0","0.0",,"79","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-09",,,"0.00","0.0","0.0",,"81","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-10",,,"0.00","0.0","0.0",,"82","47",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-11",,,"0.00","0.0","0.0",,"83","51",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-12",,,"0.00","0.0","0.0",,"71","46",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-13",,,"0.00","0.0","0.0",,"79","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-14",,,"0.00","0.0","0.0",,"65","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-15",,,"0.00","0.0","0.0",,"82","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-16",,,"0.00","0.0","0.0",,"74","38",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-17",,,"0.00","0.0","0.0",,"83","38",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-18",,,"0.00","0.0","0.0",,"74","43",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-19",,,"0.07","0.0","0.0",,"50","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-20",,,"0.00","0.0","0.0",,"61","40",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-21",,,"0.00","0.0","0.0",,"74","39",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-22",,,"0.00","0.0","0.0",,"67","45",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-23",,,"0.00","0.0","0.0",,"75","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-24",,,"0.00","0.0","0.0",,"77","37",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-25",,,"0.00","0.0","0.0",,"72","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-26",,,"0.00","0.0","0.0",,"64","33",,,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2024-10-27",,,"0.00","0.0","0.0",,"75","33",,,,,,,
